,ts_code,ann_date,f_ann_date,comp_type,net_profit,finan_exp,free_cashflow,im_net_cashflow_oper_act
7206,002351.SZ,20190427,20190427,1,,,-51124571.18,
7207,002351.SZ,20190427,20190427,1,45970912.14,12041814.57,24785870.3077,54596729.0
7208,002352.SZ,20190424,20190424,1,,,-10148277277.56,
7209,002352.SZ,20190316,20190316,1,4464268632.42,611764977.33,-2612922598.4262,5424885792.11
7210,002591.SZ,20190430,20190430,1,,,-22021425.0896,
7211,002591.SZ,20190429,20190429,1,30611841.12,5494064.15,,-37199645.26
7212,002591.SZ,20190429,20190429,1,30611841.12,5494064.15,19280989.7292,-37199645.26
7213,002355.SZ,20190425,20190425,1,,,-151240676.45,
7214,002355.SZ,20190425,20190425,1,-250321291.13,75249053.12,-656207402.84,5928329.92
7215,002353.SZ,20190426,20190426,1,,,,
7216,002353.SZ,20190426,20190426,1,,,-383386000.76,
7217,002353.SZ,20190410,20190410,1,636677931.94,-52480542.77,383621561.8828,44712067.92
7218,300029.SZ,20190427,20190427,1,,,,
7219,300029.SZ,20190418,20190418,1,-145818247.61,1852297.02,,-30462027.43
7220,300029.SZ,20190418,20190418,1,-145818247.61,1852297.02,-38946018.03,-30462027.43
7221,002354.SZ,20190430,20190430,1,,,-130500486.8414,
7222,002354.SZ,20190430,20190430,1,-6977958529.38,156985397.75,1246925539.57,275295304.66
7223,002359.SZ,20190430,20190430,1,,,-3152792819.32,
7224,002359.SZ,20190430,20190510,1,-1107271018.59,-30617185.69,-2158607163.99,805662574.0
7225,300035.SZ,20190427,20190427,1,,,-33206204.54,
7226,300035.SZ,20190427,20190427,1,130361891.8,45961945.37,-4344120.0036,-127756018.76
7227,300030.SZ,20190426,20190426,1,,,26179113.03,
7228,300030.SZ,20190426,20190426,1,-140992108.41,27065042.96,-31844093.96,56036177.15
7229,300247.SZ,20190430,20190430,1,,,-9663835.55,
7230,300247.SZ,20190430,20190430,1,-789432899.69,11862685.64,-47098342.57,5556981.71
7231,300036.SZ,20190429,20190429,1,,,,
7232,300036.SZ,20190429,20190429,1,,,-569362072.18,
7233,300036.SZ,20190410,20190410,1,156202541.31,5797645.71,353539798.4981,166227588.88
7234,002358.SZ,20190419,20190419,1,,,542425957.28,
7235,002358.SZ,20190419,20190419,1,277237556.07,109798755.78,-2034876404.7781,-822284092.38
7236,002549.SZ,20190426,20190426,1,,,,
7237,002549.SZ,20190426,20190426,1,,,-102067748.19,
7238,002549.SZ,20190322,20190322,1,96961832.53,4672469.76,-192001505.5995,220393442.59
7239,002598.SZ,20190425,20190425,1,,,-20376173.42,
7240,002598.SZ,20190329,20190329,1,83168287.63,3039272.34,-38749129.0197,34504727.55
7241,300241.SZ,20190426,20190426,1,,,105676744.28,
7242,300241.SZ,20190426,20190426,1,85033408.42,6242587.62,-37063908.0645,186308034.94
7243,300258.SZ,20190423,20190423,1,,,-103281890.17,
7244,300258.SZ,20190423,20190423,1,258684672.49,14798430.72,-37288006.4554,424253119.98
7245,300242.SZ,20190426,20190426,1,,,134970960.63,
7246,300242.SZ,20190325,20190325,1,-1244764158.21,45550579.14,,-314330245.69
7247,300242.SZ,20190325,20190325,1,-1244764158.21,45550579.14,32657293.57,-314330245.69
7248,002607.SZ,20190429,20190429,1,,,,
7249,002607.SZ,20190429,20190429,1,,,-589920591.13,
7250,002607.SZ,20190409,20190409,1,1152887416.22,12907274.76,1308185594.8418,1407946376.93
7251,002602.SZ,20190430,20190430,1,,,-835006848.3632,
7252,002602.SZ,20190427,20190427,1,961559616.99,33315330.5,203501414.3477,930049465.2
7253,300243.SZ,20190427,20190427,1,,,-19862678.2,
7254,300243.SZ,20190420,20190420,1,90188278.61,12391731.08,73887395.6641,61997618.13
7255,300244.SZ,20190427,20190427,1,,,-1152739045.2,
7256,300244.SZ,20190330,20190330,1,588461903.6,168951599.43,-181134111.0704,373237375.45
7257,002603.SZ,20190425,20190425,1,,,-232333601.62,
7258,002603.SZ,20190425,20190425,1,592955331.59,,24070368.0922,72366629.73
7259,300250.SZ,20190426,20190426,1,,,-39447160.12,
7260,300250.SZ,20190420,20190420,1,-304573690.61,119888.34,,39277966.15
7261,300250.SZ,20190420,20190420,1,-304573690.61,119888.34,-272605613.85,39277966.15
7262,300248.SZ,20190427,20190427,1,,,,
7263,300248.SZ,20190427,20190427,1,,,-152592126.85,
7264,300248.SZ,20190330,20190330,1,97327189.25,14355684.25,-145524270.5832,30446464.52
7265,300246.SZ,20190426,20190426,1,,,-24202969.44,
7266,300246.SZ,20190426,20190426,1,78237245.16,2446193.41,-24166464.6423,81207347.99
7267,603456.SH,20190423,20190423,1,,,-47835804.85,
7268,603456.SH,20190312,20190312,1,155921725.73,-9142233.2,-120765134.0737,264782500.19
7269,002620.SZ,20190427,20190427,1,,,-202677406.02,
7270,002620.SZ,20190427,20190427,1,171252750.59,32555250.82,-209434641.0565,-247475542.82
7271,300251.SZ,20190423,20190423,1,,,-440808909.62,
7272,300251.SZ,20190423,20190423,1,1366118913.33,84675372.3,-1080731508.3059,-476309768.55
7273,002911.SZ,20190426,20190426,1,,,194189161.46,
7274,002911.SZ,20190322,20190322,1,460513211.12,52817853.6,424493207.8244,631436113.71
7275,002608.SZ,20190420,20190420,1,,,-7271633002.4,
7276,002608.SZ,20190420,20190420,1,3277313952.52,794668346.47,702913565.0387,3046015150.51
7277,002627.SZ,20190425,20190425,1,,,-92091959.02,
7278,002627.SZ,20190329,20190329,1,99509995.88,26958531.99,-671088482.0131,-72865359.83
7279,300254.SZ,20190427,20190427,1,,,,
7280,300254.SZ,20190427,20190427,1,,,-56352426.99,
7281,300254.SZ,20190427,20190427,1,9769158.32,13625848.82,,38440743.9
7282,300254.SZ,20190427,20190427,1,9769158.32,13625848.82,-8670269.7293,38440743.9
7283,300256.SZ,20190429,20190429,1,,,,
7284,300256.SZ,20190423,20190423,1,-1758672144.69,236315787.51,-431023967.57,-81053734.31
7285,300255.SZ,20190427,20190427,1,,,-210493556.33,
7286,300255.SZ,20190423,20190423,1,132211553.28,38937439.29,59644242.3471,292806829.23
7287,601636.SH,20190426,20190426,1,,,-453288527.48,
7288,601636.SH,20190329,20190329,1,1207664334.83,126466576.81,913850805.4708,2066382412.77
7289,300252.SZ,20190425,20190425,1,,,9171597.68,
7290,300252.SZ,20190425,20190425,1,155034911.61,71121231.67,-418596198.4067,290494115.74
7291,300260.SZ,20190429,20190429,1,,,-50277796.21,
7292,300260.SZ,20190226,20190226,1,38314554.44,32740848.69,-26627330.8909,157224965.52
7293,002830.SZ,20190420,20190420,1,,,,
7294,002830.SZ,20190420,20190420,1,48365707.73,,,125837338.99
7295,002830.SZ,20190420,20190420,1,48365707.73,,-106735409.0217,125837338.99
7296,300259.SZ,20190416,20190416,1,,,-90537833.07,
7297,300259.SZ,20190329,20190329,1,156960605.72,1169246.98,87372314.6555,134769056.68
7298,300265.SZ,20190427,20190427,1,,,-15608715.23,
7299,300265.SZ,20190425,20190425,1,41380725.7,38341037.84,-38134184.3801,23687001.69
7300,300267.SZ,20190427,20190427,1,,,-302203734.8,
7301,300267.SZ,20190425,20190425,1,210670907.77,1282477.62,39912036.6319,123894781.22
7302,002717.SZ,20190430,20190430,1,,,-578040712.4032,
7303,002717.SZ,20190326,20190326,1,799405900.33,248201769.86,775954723.0879,115712180.21
7304,002618.SZ,20190430,20190430,1,,,,
7305,002618.SZ,20190430,20190430,1,,,-59696418.2005,
7306,002618.SZ,20190426,20190426,1,25415213.78,39719618.44,163694114.3161,213484373.76
7307,603197.SH,20190430,20190430,1,,,-392373178.9103,
7308,603197.SH,20190412,20190412,1,202607006.02,34870304.63,291919667.7045,325760454.38
7309,300303.SZ,20190425,20190425,1,,,,
7310,300303.SZ,20190425,20190425,1,,,-29594635.75,
7311,300303.SZ,20190330,20190330,1,152908189.3,345136.66,147572134.9702,74930411.71
7312,300284.SZ,20190423,20190423,1,,,-721584188.43,
7313,300284.SZ,20190416,20190416,1,643805699.44,162799211.25,-159652510.9034,60709508.94
7314,601908.SH,20190426,20190426,1,,,,
7315,601908.SH,20190426,20190426,1,435493069.6,264082108.98,-1005414223.6138,313215216.74
7316,601886.SH,20190426,20190426,1,,,-1521436388.99,
7317,601886.SH,20190312,20190312,1,738605897.18,266558167.74,-284107849.5169,1408596697.72
7318,300261.SZ,20190427,20190427,1,,,,
7319,300261.SZ,20190427,20190427,1,,,-73086595.72,
7320,300261.SZ,20190420,20190420,1,184428331.44,25904102.28,,307852991.62
7321,300261.SZ,20190420,20190420,1,184428331.44,25904102.28,-228579680.7555,307852991.62
7322,300273.SZ,20190426,20190426,1,,,-271004621.67,
7323,300273.SZ,20190426,20190426,1,108610364.5,103670826.38,108663254.2122,-592325987.76
7324,300269.SZ,20190430,20190430,1,,,,
7325,300269.SZ,20190430,20190430,1,,,110070887.36,
7326,300269.SZ,20190427,20190427,1,-2887203724.89,105351405.39,230651675.25,161554300.46
7327,603518.SH,20190427,20190427,1,,,25704424.95,
7328,603518.SH,20190403,20190403,1,310860115.62,236045134.7,345600111.1726,437010712.1
7329,002611.SZ,20190430,20190430,1,,,-283151156.099,
7330,002611.SZ,20190417,20190417,1,-3869036633.68,46977084.68,944789704.92,721724801.12
7331,300268.SZ,20190427,20190427,1,,,103641849.14,
7332,300268.SZ,20190426,20190426,1,40637466.33,31615508.17,-272910438.2899,-185970827.67
7333,300263.SZ,20190419,20190419,1,,,-249691270.5,
7334,300263.SZ,20190320,20190320,1,148732004.22,6408408.39,58334842.7119,148604621.05
7335,300294.SZ,20190424,20190424,1,,,-438290198.34,
7336,300294.SZ,20190424,20190424,1,485079635.99,23866043.64,-163760860.0662,34902726.47
7337,002616.SZ,20190426,20190426,1,,,-337182733.29,
7338,002616.SZ,20190228,20190228,1,164549506.7,40940905.73,-170519177.9128,699991829.27
7339,002785.SZ,20190430,20190430,1,,,-36676379.266,
7340,002785.SZ,20190427,20190427,1,9399442.29,20867486.36,25915645.6318,44722941.59
7341,002816.SZ,20190430,20190430,1,,,,
7342,002816.SZ,20190430,20190430,1,,,-64610750.63,
7343,002816.SZ,20190425,20190425,1,6433354.28,814387.81,20606820.6868,20586527.27
7344,603689.SH,20190425,20190425,1,,,-11011389.61,
7345,603689.SH,20190418,20190418,1,165895298.39,7513277.41,9844341.7256,243175364.93
7346,300665.SZ,20190423,20190423,1,,,,
7347,300665.SZ,20190423,20190423,1,26469031.01,6553470.49,-69255799.1024,-32703901.63
7348,603067.SH,20190429,20190429,1,,,,
7349,603067.SH,20190429,20190429,1,,,-38099628.23,
7350,603067.SH,20190326,20190326,1,146892843.61,1104983.64,185101550.2107,81352826.87
7351,002835.SZ,20190425,20190425,1,,,,
7352,002835.SZ,20190425,20190425,1,3969263.69,-127416.47,,-33792987.43
7353,002835.SZ,20190425,20190425,1,3969263.69,-127416.47,-18582708.98,-33792987.43
7354,300573.SZ,20190426,20190426,1,,,-4367059.7,
7355,300573.SZ,20190419,20190419,1,9008311.02,2944044.71,27381488.416,44008837.84
7356,603886.SH,20190426,20190426,1,,,,
7357,603886.SH,20190418,20190418,1,241625220.05,-1194759.34,317801624.9174,365296419.61
7358,603601.SH,20190417,20190417,1,,,-164887802.85,
7359,603601.SH,20190417,20190417,1,,,-100887802.85,
7360,603601.SH,20190417,20190417,1,158663139.7,14911963.02,-393018186.36,70702070.5
7361,603601.SH,20190417,20190417,1,158663139.7,14911963.02,-309135281.9207,70702070.5
7362,300428.SZ,20190429,20190429,1,,,,
7363,300428.SZ,20190429,20190429,1,,,-153527494.71,
7364,300428.SZ,20190423,20190423,1,405588392.67,67089986.41,-1045168865.2764,633577583.86
7365,603345.SH,20190426,20190426,1,,,-184721628.7,
7366,603345.SH,20190422,20190422,1,270256271.79,20176090.67,-356157397.87,295850939.13
7367,603858.SH,20190426,20190426,1,,,-195837381.02,
7368,603858.SH,20190426,20190426,1,1907492099.15,70045393.32,1471737138.0922,2050837314.24
7369,300488.SZ,20190426,20190426,1,,,-45619181.71,
7370,300488.SZ,20190426,20190426,1,69456878.11,2992679.99,30914788.8781,80334116.72
7371,002765.SZ,20190430,20190430,1,,,,
7372,002765.SZ,20190430,20190430,1,,,-127674409.79,
7373,002765.SZ,20190326,20190326,1,2887615.18,14029651.35,-186808291.1887,294040971.68
7374,300426.SZ,20190430,20190430,1,,,-139639480.07,
7375,300426.SZ,20190430,20190430,1,-951754212.46,85380848.02,201841349.15,-86609982.45
7376,300434.SZ,20190427,20190427,1,,,-124737071.48,
7377,300434.SZ,20190427,20190427,1,153313925.35,2477167.35,230342014.3725,199082344.96
7378,002810.SZ,20190423,20190423,1,,,-87903083.64,
7379,002810.SZ,20190312,20190312,1,76707338.51,8694581.13,11873365.114,97514530.3
7380,300539.SZ,20190429,20190429,1,,,,
7381,300539.SZ,20190429,20190429,1,,,-23907443.72,
7382,300539.SZ,20190411,20190411,1,9965259.23,13256334.82,-209207241.0074,6732418.82
7383,603808.SH,20190430,20190430,1,,,-2934198.9024,
7384,603808.SH,20190426,20190426,1,439348001.61,7297678.6,159659887.1581,410415607.0
7385,603737.SH,20190424,20190424,1,,,,
7386,603737.SH,20190424,20190424,1,222488028.71,11289170.38,-98204945.2949,266731620.44
7387,603778.SH,20190430,20190430,1,,,11939761.3295,
7388,603778.SH,20190427,20190427,1,-21950025.2,2286379.83,-26092948.49,-154733047.98
7389,300439.SZ,20190427,20190427,1,,,-533277233.05,
7390,300439.SZ,20190320,20190320,1,252959348.24,84256884.05,11464130.9148,418803231.72
7391,603016.SH,20190426,20190426,1,,,,
7392,603016.SH,20190426,20190426,1,,,-25156089.76,
7393,603016.SH,20190426,20190426,1,63895809.1,61243.53,,46896187.18
7394,603016.SH,20190426,20190426,1,63895809.1,61243.53,4363081.6701,46896187.18
7395,300450.SZ,20190426,20190426,1,,,-474171045.33,
7396,300450.SZ,20190321,20190321,1,742441273.96,22361337.26,304195600.5867,-47969961.95
7397,603223.SH,20190430,20190430,1,,,-66124926.3464,
7398,603223.SH,20190426,20190426,1,62351151.5,7980332.09,-226988365.7041,-12428551.59
7399,603398.SH,20190430,20190430,1,,,,
7400,603398.SH,20190430,20190430,1,,,-3652331.4783,
7401,603398.SH,20190424,20190424,1,42131203.41,1018187.46,-39275509.4919,27729900.19
7402,300502.SZ,20190424,20190424,1,,,-37746629.73,
7403,300502.SZ,20190424,20190424,1,31832333.59,168846.79,137802146.022,320626742.05
7404,300446.SZ,20190423,20190423,1,,,-35933256.67,
7405,300446.SZ,20190423,20190423,1,103062780.2,,24929063.9332,109518814.61
7406,300493.SZ,20190426,20190426,1,,,148534409.2,
7407,300493.SZ,20190426,20190426,1,16206282.93,15094628.64,-50382413.5516,-36568488.31
7408,300427.SZ,20190425,20190425,1,,,287456862.09,
7409,300427.SZ,20190425,20190425,1,260151743.81,21773407.84,-748265013.0782,37257450.1
7410,603628.SH,20190427,20190427,1,,,-145530658.94,
7411,603628.SH,20190427,20190427,1,29761236.99,51957058.74,12340935.59,69611017.28
7412,300538.SZ,20190427,20190427,1,,,-24655856.75,
7413,300538.SZ,20190401,20190401,1,29594991.68,1576879.0,30750660.9948,17883873.84
7414,300556.SZ,20190427,20190427,1,,,,
7415,300556.SZ,20190319,20190319,1,48235796.72,1717934.09,7051788.8334,14586405.63
7416,300540.SZ,20190427,20190427,1,,,-81902776.42,
7417,300540.SZ,20190420,20190420,1,-115812236.33,2530699.58,,-68956591.51
7418,300540.SZ,20190420,20190420,1,-115812236.33,2530699.58,-70902444.34,-68956591.51
7419,603186.SH,20190419,20190419,1,,,,
7420,603186.SH,20190322,20190322,1,75345597.33,20836002.7,7111189.91,92321217.37
7421,300550.SZ,20190426,20190426,1,,,-159666821.58,
7422,300550.SZ,20190426,20190426,1,38594312.63,2722245.08,149089749.8596,18228433.35
7423,603035.SH,20190427,20190427,1,,,-131273688.57,
7424,603035.SH,20190427,20190427,1,336755748.79,34152486.95,-576990319.6154,179112619.32
7425,300561.SZ,20190426,20190426,1,,,17278827.34,
7426,300561.SZ,20190426,20190426,1,25935804.17,52649.01,-318173706.71,-49078930.65
7427,603716.SH,20190426,20190426,1,,,-233009876.95,
7428,603716.SH,20190426,20190426,1,116427763.75,30657222.79,-218092285.0628,-63828486.07
7429,300548.SZ,20190426,20190426,1,,,,
7430,300548.SZ,20190417,20190417,1,2331032.34,-3785729.12,141072469.07,90314713.46
7431,603416.SH,20190427,20190427,1,,,-52579846.23,
7432,603416.SH,20190413,20190413,1,148629533.02,1829116.7,2573530.9648,64156304.61
7433,300459.SZ,20190426,20190426,1,,,-662927247.23,
7434,300459.SZ,20190426,20190426,1,903611661.9,146768885.85,1010531242.8779,799741347.12
7435,300487.SZ,20190429,20190429,1,,,,
7436,300487.SZ,20190429,20190429,1,,,-36325044.19,
7437,300487.SZ,20190226,20190226,1,141700439.03,-8768193.41,193314191.0947,19622371.65
7438,300457.SZ,20190426,20190426,1,,,-444567846.3,
7439,300457.SZ,20190402,20190402,1,330492066.08,39178430.68,-1324791157.0529,78377034.97
7440,300515.SZ,20190427,20190427,1,,,-22315525.45,
7441,300515.SZ,20190409,20190409,1,34789938.78,-424302.61,16489511.0032,31376225.09
7442,603968.SH,20190427,20190427,1,,,,
7443,603968.SH,20190427,20190427,1,,,50070148.88,
7444,603968.SH,20190418,20190418,1,200875470.71,1683345.78,171684370.4603,230176172.58
7445,000559.SZ,20190427,20190427,1,,,-475330572.69,
7446,000559.SZ,20190328,20190328,1,748503140.52,60873429.51,407601405.367,122259355.79
7447,000560.SZ,20190426,20190426,1,,,-204512246.4,
7448,000560.SZ,20190409,20190409,1,695882653.28,155797187.69,-1093676106.8597,805086552.76
7449,000561.SZ,20190430,20190430,1,,,-149554877.19,
7450,000561.SZ,20190412,20190412,1,99187489.02,5435437.32,-420055.54,87900476.32
7451,000563.SZ,20190426,20190426,1,,,,
7452,000563.SZ,20190426,20190426,1,319474221.09,0.0,,-1297219358.49
7453,000564.SZ,20190430,20190430,1,,,-1033120065.44,
7454,000564.SZ,20190430,20190430,1,759086057.54,694091410.28,-2317264468.4246,3981434714.95
7455,000565.SZ,20190424,20190424,1,,,-17154234.5,
7456,000565.SZ,20190321,20190321,1,45221577.87,13862977.7,-10382654.0667,24940323.03
7457,000566.SZ,20190430,20190430,1,,,,
7458,000566.SZ,20190430,20190430,1,,,-231531317.631,
7459,000566.SZ,20190426,20190426,1,102308559.07,320135013.35,-1063435073.2986,-508955140.67
7460,000567.SZ,20190429,20190429,1,,,-63832748.56,
7461,000567.SZ,20190429,20190429,1,120627881.06,126289657.32,,-673714323.95
7462,000567.SZ,20190429,20190429,1,120627881.06,126289657.32,-952441419.5932,-673714323.95
7463,000568.SZ,20190426,20190426,1,,,,
7464,000568.SZ,20190426,20190426,1,,,-1463495142.69,
7465,000568.SZ,20190426,20190426,1,3510465888.43,63966507.16,,4297916018.24
7466,000568.SZ,20190426,20190426,1,3510465888.43,63966507.16,2724575352.5274,4297916018.24
7467,000570.SZ,20190430,20190430,1,,,-168572590.3029,
7468,000570.SZ,20190411,20190411,1,62166697.84,4553608.46,295454633.7663,273819526.89
7469,000571.SZ,20190429,20190429,1,,,,
7470,000571.SZ,20190429,20190429,1,-1062290172.52,106824873.16,-279209642.55,-316994086.27
7471,000572.SZ,20190427,20190427,1,,,,
7472,000572.SZ,20190423,20190423,1,-2273347670.77,13309300.8,,488976700.62
7473,000572.SZ,20190423,20190423,1,-2273347670.77,13309300.8,-467723967.89,488976700.62
7474,000573.SZ,20190430,20190430,1,,,,
7475,000573.SZ,20190430,20190430,1,,,-95340232.03,
7476,000573.SZ,20190413,20190413,1,39723323.38,22829074.75,406362028.8957,438757684.61
7477,000576.SZ,20190420,20190420,1,,,-115299087.54,
7478,000576.SZ,20190323,20190323,1,107587364.21,362924.5,197236450.01,328310335.3
7479,000581.SZ,20190429,20190429,1,,,-326879218.54,
7480,000581.SZ,20190423,20190423,1,2466294703.47,14840492.09,-565443196.538,874381526.63
7481,000582.SZ,20190430,20190430,1,,,-263802307.6521,
7482,000582.SZ,20190424,20190424,1,711071398.82,256648137.6,2056447089.5315,1831445959.34
7483,000584.SZ,20190423,20190423,1,,,-189877217.21,
7484,000584.SZ,20190306,20190306,1,119356423.74,32212845.69,571919874.392,204097392.59
7485,000585.SZ,20190430,20190430,1,,,,
7486,000585.SZ,20190430,20190430,1,,,-11087617.96,
7487,000585.SZ,20190329,20190329,1,14098204.86,498415.31,45099486.514,-4595466.11
7488,000586.SZ,20190430,20190430,1,,,,
7489,000586.SZ,20190430,20190430,1,,,-24128202.1,
7490,000586.SZ,20190409,20190409,1,-1867767.31,5057778.85,,-3957017.32
7491,000586.SZ,20190409,20190409,1,-1867767.31,5057778.85,-20662368.89,-3957017.32
7492,000587.SZ,20190430,20190430,1,,,-1367461587.09,
7493,000587.SZ,20190430,20190430,1,-3072510704.23,1190867172.76,-3102225430.18,-3038364555.9
7494,000589.SZ,20190427,20190427,1,,,188654033.18,
7495,000589.SZ,20190420,20190420,1,88173143.99,148966094.58,256040004.8822,733203772.94
7496,000590.SZ,20190420,20190420,1,,,-23246279.79,
7497,000590.SZ,20190420,20190420,1,-38180406.48,1376631.12,,654237.33
7498,000590.SZ,20190420,20190420,1,-38180406.48,1376631.12,147332113.97,654237.33
7499,000591.SZ,20190427,20190427,1,,,-1161920581.86,
7500,000591.SZ,20190329,20190329,1,855386346.77,773149192.28,395632001.7587,1825665065.92
