,ts_code,ann_date,end_date,revenue,operate_profit,n_income,total_assets,diluted_roe
2905,300584.SZ,20180207,20171231,455034585.52,74310427.93,65560331.72,632242808.63,13.71
2906,300584.SZ,20170227,20161231,280827571.15,52070761.66,45399097.73,370775258.06,17.76
2907,603316.SH,20180321,20171231,742504900.0,77311400.0,68488000.0,1296422900.0,11.18
2908,300595.SZ,20190226,20181231,461638508.52,248922919.93,215843047.23,1234874465.23,23.67
2909,300595.SZ,20180228,20171231,312547742.94,180341211.62,152155907.39,920734915.24,21.49
2910,300595.SZ,20170228,20161231,235018663.61,131454255.58,114037965.97,357501494.75,36.85
2911,300610.SZ,20190227,20181231,786803300.0,95645400.0,86145100.0,895255500.0,11.95
2912,300610.SZ,20180228,20171231,703400900.0,86190600.0,78947100.0,814565600.0,12.98
2913,300610.SZ,20170228,20161231,585816300.0,58186600.0,55512600.0,482316000.0,15.38
2914,300498.SZ,20190223,20181231,57308050800.0,4389552700.0,3961913800.0,53961572400.0,11.57
2915,300498.SZ,20180227,20171231,55657160100.0,7234141600.0,6769886500.0,49070869900.0,21.72
2916,300498.SZ,20170220,20161231,59355237200.0,12556049200.0,11771606700.0,41468533100.0,43.46
2917,300736.SZ,20190228,20181231,631251440.55,27398015.01,30438401.04,483743838.06,7.8
2918,300736.SZ,20180228,20171231,672783243.18,52523062.15,40682680.48,275136632.38,20.93
2919,300663.SZ,20190228,20181231,739732668.83,41186682.78,43090395.05,1431856188.13,5.43
2920,300663.SZ,20180228,20171231,660798078.64,40398051.28,41101018.39,1138559824.67,7.09
2921,300662.SZ,20190228,20181231,2196728062.63,162907711.63,119550979.59,1415933295.42,17.49
2922,300662.SZ,20180228,20171231,1135070486.98,106491692.76,76003650.16,910310885.29,16.55
2923,300622.SZ,20190227,20181231,566148804.47,79655526.13,58992074.64,587663091.39,12.4
2924,300622.SZ,20180227,20171231,471321887.98,66936548.58,52055934.93,523581957.96,13.27
2925,601108.SH,20180728,20180630,1814142700.0,660541300.0,584506800.0,59620869100.0,2.78
2926,601108.SH,20180131,20171231,4011533700.0,1812401000.0,1503931600.0,57700597100.0,9.14
2927,600136.SH,20180207,20171231,885837739.02,175701199.1,130274526.13,5175479818.69,5.56
2928,600137.SH,20170729,20170630,91682584.12,11490316.55,9983591.29,577704620.86,2.18
2929,600138.SH,20180213,20171231,10943538800.0,855551700.0,553121800.0,12552059500.0,10.38
2930,600151.SH,20180127,20171231,6657058400.0,-350030300.0,-307673800.0,13098790500.0,-5.2111
2931,600151.SH,20170728,20170630,2646468300.0,-204204000.0,-198516500.0,13635615600.0,-3.3072
2932,600151.SH,20170125,20161231,5447244700.0,225901900.0,200452600.0,13792382600.0,4.1315
2933,600160.SH,20180718,20180630,8079624768.54,1320580609.37,1057455163.54,14601488045.45,9.34
2934,600160.SH,20170714,20170630,6492874713.15,642588970.23,526002276.15,13055304918.76,4.92
2935,600161.SH,20181013,20180930,2056588400.0,689708600.0,396596200.0,4906488000.0,10.42
2936,600161.SH,20180720,20180630,1220289200.0,417907000.0,241171400.0,4670792600.0,6.4
2937,600161.SH,20170125,20161231,2084101300.0,352110000.0,253376600.0,5767808900.0,12.27
2938,600170.SH,20190122,20181231,170060000000.0,4176000000.0,2730000000.0,211839000000.0,12.29
2939,600170.SH,20180201,20171231,142620000000.0,2960000000.0,2530000000.0,196970000000.0,10.9
2940,600177.SH,20180131,20171231,9840000000.0,698000000.0,297000000.0,66919000000.0,1.26
2941,600177.SH,20170412,20161231,14894999400.0,4403070400.0,3673308300.0,63907823200.0,16.63
2942,600183.SH,20190131,20181231,11981081700.0,1231757700.0,1004464600.0,12878808000.0,16.45
2943,600183.SH,20180725,20180630,5808905400.0,649844400.0,532841800.0,12365187700.0,8.78
2944,600183.SH,20180131,20171231,10751716400.0,1306036300.0,1074663300.0,12840963400.0,20.12
2945,600183.SH,20170808,20170630,4854538500.0,624796400.0,539611100.0,10294516300.0,10.45
2946,600183.SH,20170207,20161231,8538321100.0,864355200.0,746654300.0,9539670500.0,15.65
2947,002032.SZ,20190225,20181231,17851264801.72,1981934569.54,1669873440.77,10633161177.21,29.0
2948,002032.SZ,20180723,20180630,8849159546.48,934896204.69,739416193.05,8657906316.3,13.21
2949,002032.SZ,20180226,20171231,14187347425.77,1574579693.48,1307606602.94,9171678300.83,26.87
2950,002032.SZ,20170721,20170630,6909466633.07,717733079.63,596973222.6,7459414395.48,12.77
2951,002032.SZ,20170215,20161231,11947123201.12,1315822245.06,1077519156.4,7854241520.01,22.79
2952,002033.SZ,20190227,20181231,678448153.86,254981390.85,191215129.43,2715059753.51,7.76
2953,002033.SZ,20180731,20180630,337511191.32,153278367.33,118487011.62,2732124552.77,4.97
2954,002033.SZ,20180228,20171231,687976877.91,271314495.49,203989934.41,2690824041.33,9.09
2955,002033.SZ,20170729,20170630,318884694.55,130781022.79,99087275.91,2891016919.04,4.49
2956,002033.SZ,20170119,20161231,787064770.51,308336629.86,221335903.15,2783683908.21,10.34
2957,002034.SZ,20190227,20181231,903363015.78,387835893.91,332305775.47,6209944579.82,9.55
2958,002034.SZ,20180228,20171231,1412477104.3,314867081.65,234557269.56,4933212695.4,9.25
2959,002034.SZ,20170225,20161231,818858379.67,24114849.51,20197939.83,1088839318.92,2.76
2960,002035.SZ,20190225,20181231,6145951996.23,822348613.29,689425209.24,5310471432.42,28.13
2961,002035.SZ,20180803,20180630,3174386099.45,404051124.54,342666519.94,4553408633.95,14.52
2962,002035.SZ,20180227,20171231,5731200645.2,611508448.28,508376899.96,4221027282.51,25.42
2963,002035.SZ,20170228,20161231,4396149862.13,374649080.39,329145995.81,3582104838.34,19.46
2964,002036.SZ,20190228,20181231,4802264162.21,303692605.01,262893107.0,6865147342.7,13.17
2965,002036.SZ,20180227,20171231,5054383546.71,341969613.51,296196232.95,4915265501.87,16.96
2966,002036.SZ,20170225,20161231,2971079833.97,202077598.24,210432476.93,3829838204.26,13.83
2967,600979.SH,20180724,20180630,963823200.0,157467100.0,118863600.0,7788726800.0,3.26
2968,600979.SH,20170719,20170630,951558900.0,180544900.0,150506700.0,8126293100.0,4.5
2969,002037.SZ,20190228,20181231,6035039400.0,304718600.0,177448000.0,11059934700.0,5.79
2970,002037.SZ,20180228,20171231,4604659000.0,141084800.0,76502200.0,7879912500.0,3.74
2971,002037.SZ,20170228,20161231,3385071800.0,124347300.0,63778800.0,7357822800.0,3.18
2972,002038.SZ,20190228,20181231,2167015249.01,681692751.32,586669689.55,4811048657.48,13.44
2973,002038.SZ,20180227,20171231,1242076269.43,619533650.3,536900728.93,4559646999.28,13.09
2974,002038.SZ,20170228,20161231,1033945602.32,515794094.12,456595171.89,4093850839.56,12.17
2975,002039.SZ,20190226,20181231,2388665024.61,665533552.63,367794553.19,16709659063.52,14.83
2976,002039.SZ,20180728,20180630,1073040749.41,277618057.08,140026050.73,16905584887.13,5.84
2977,002039.SZ,20180224,20171231,2419414720.06,620731836.27,320349916.9,17133952893.94,14.39
2978,002039.SZ,20170728,20170630,799000192.49,84734145.08,47131914.98,17318686310.31,2.22
2979,002039.SZ,20170225,20161231,1918108123.51,250850144.91,129613733.58,17486274730.47,6.14
2980,002040.SZ,20190228,20181231,717718176.42,255170043.71,164009012.99,4691834054.48,6.59
2981,002040.SZ,20180228,20171231,677836191.0,169902930.0,106276352.0,4695606141.0,4.42
2982,002040.SZ,20170228,20161231,222737743.0,95441739.0,84611324.0,4758332792.0,11.98
2983,600970.SH,20170307,20161231,19006932676.07,543361683.56,511383431.06,27799719091.12,7.74
2984,002041.SZ,20190228,20181231,768442500.71,6206498.46,32291690.57,3764561000.73,1.16
2985,002041.SZ,20180228,20171231,814841984.14,135197296.68,168517940.53,4468633526.54,6.14
2986,002041.SZ,20170228,20161231,1604379104.95,579688300.76,443957199.91,4476138082.76,17.99
2987,002042.SZ,20190228,20181231,14306058436.24,916372940.13,779935316.39,18125776424.54,11.09
2988,002042.SZ,20180228,20171231,12596539031.65,767309741.15,674770816.37,15964587327.02,11.32
2989,002042.SZ,20170228,20161231,8836907481.65,150854368.91,483645178.11,10882324059.63,12.54
2990,002043.SZ,20190226,20181231,4306496651.47,395362482.27,326185736.62,2974301858.23,18.59
2991,002043.SZ,20180203,20171231,4119558013.67,436863549.63,366177996.7,2672480599.69,20.62
2992,002043.SZ,20170228,20161231,2681506879.69,299958776.33,259638730.02,1989381211.08,18.16
2993,002044.SZ,20190213,20181231,8454279120.01,1294421462.5,822318394.69,16205156727.34,12.86
2994,002044.SZ,20180727,20180630,3490185200.0,312548200.0,166941200.0,14746935100.0,2.55
2995,002044.SZ,20180210,20171231,6273403156.28,914809349.42,617199903.11,12542854753.89,10.64
2996,002044.SZ,20170725,20170630,1620316300.0,64010500.0,27951000.0,7370291200.0,0.84
2997,002044.SZ,20170218,20161231,3077662200.93,488535091.17,332387538.59,5974020186.63,10.4
2998,002045.SZ,20190223,20181231,4042912748.0,-274500845.0,-214541744.0,4823162014.0,-13.87
2999,002045.SZ,20180731,20180630,1668927250.0,14439644.0,13983263.0,4766913885.0,0.97
3000,002045.SZ,20180228,20171231,4039388346.0,162650161.0,132869907.0,4182599383.0,9.58
3001,002045.SZ,20170728,20170630,1392695668.0,41256585.0,34431136.0,3025806362.0,2.54
3002,002045.SZ,20170225,20161231,2568911745.0,36285620.0,60550674.0,3004012716.0,4.59
3003,002046.SZ,20190228,20181231,2065842352.67,117386421.94,21763792.89,4561976010.33,0.84
3004,002046.SZ,20180228,20171231,1494046900.0,133442100.0,15583300.0,3740464300.0,0.74
3005,002046.SZ,20170228,20161231,427451518.26,-91402790.95,14184284.15,2358210713.97,1.07
3006,002047.SZ,20190228,20181231,6850199200.0,389192900.0,296687900.0,9504504800.0,7.7
3007,002047.SZ,20180228,20171231,7093078600.0,426147400.0,368488600.0,8468526400.0,12.35
3008,002047.SZ,20170228,20161231,6660318500.0,519204600.0,363313500.0,8845253400.0,14.07
3009,002048.SZ,20190228,20181231,15246594293.68,1196414228.44,701316630.51,16129446547.15,8.77
3010,002048.SZ,20180228,20171231,14815051478.18,1422097992.14,791634741.1,16278494199.51,14.15
3011,002048.SZ,20170228,20161231,12381047883.27,1141581023.16,636415368.77,13393080278.33,13.86
3012,002049.SZ,20190227,20181231,2459634789.98,375025825.79,347941808.3,5705103762.06,9.56
3013,002049.SZ,20180227,20171231,1829138156.93,313389811.41,280628350.87,5206495993.95,8.41
3014,002049.SZ,20170228,20161231,1418650709.25,225802963.65,336320247.49,4475704351.75,11.1
3015,002050.SZ,20190228,20181231,10833119400.0,1532970000.0,1291514300.0,13962408500.0,15.58
3016,002050.SZ,20180227,20171231,9573108100.0,1472857200.0,1232628800.0,12261905800.0,19.08
3017,002050.SZ,20170228,20161231,6770463200.0,935384900.0,855822400.0,8409169500.0,17.21
3018,002051.SZ,20190213,20181231,10112144917.71,1384402411.06,1203107717.78,18513004047.89,13.83
3019,002051.SZ,20180212,20171231,10996896939.91,1530566779.28,1479642294.57,18628971953.54,19.2
3020,002051.SZ,20170211,20161231,8041291711.92,1506634850.85,1274115673.57,19084753992.29,19.51
3021,002052.SZ,20190222,20181231,800674123.92,-259736182.03,-302846150.93,1529355100.01,-39.05
3022,002052.SZ,20180228,20171231,672865178.73,-17173263.17,8939085.87,1815013175.03,0.97
3023,002052.SZ,20170228,20161231,551245122.58,-479676381.47,-491754017.45,1970192764.78,-38.02
3024,002053.SZ,20190228,20181231,1430219173.34,162367339.37,115907020.33,4132574109.93,4.86
3025,002053.SZ,20180228,20171231,1446947409.23,200702067.99,162238809.88,3726493348.68,7.04
3026,002053.SZ,20170228,20161231,1455018729.86,319722296.76,270186439.79,3260507812.63,12.96
3027,002054.SZ,20190228,20181231,1660622336.04,92305875.88,55765309.4,2925757270.91,3.08
3028,002054.SZ,20180728,20180630,833175810.56,42364148.52,28535454.37,2877431342.06,1.59
3029,002054.SZ,20180209,20171231,2457121483.65,66653871.59,29433397.87,2986658412.21,1.62
3030,002054.SZ,20170729,20170630,1358732418.47,35308008.24,25687196.37,2869140924.07,1.41
3031,002054.SZ,20170214,20161231,2416775831.08,211121185.16,156747988.0,2948181571.82,7.98
3032,002141.SZ,20190228,20181231,1006216474.63,13696735.57,7068807.58,1872470898.98,0.54
3033,002141.SZ,20180228,20171231,1163586891.2,2187621.23,9601207.99,1613165667.05,0.74
3034,002141.SZ,20170228,20161231,874408564.1,-2431613.57,8434215.49,1464527874.84,0.87
3035,002055.SZ,20190228,20181231,7418922976.66,269477976.82,287571504.02,10268035856.1,10.99
3036,002055.SZ,20180731,20180630,3630087051.49,51233432.58,55427112.97,9841795239.27,2.27
3037,002055.SZ,20180227,20171231,5858655440.0,105011070.93,186014794.71,9629358899.06,9.56
3038,002055.SZ,20170729,20170630,2410602489.14,40577763.49,91765877.77,7002207334.58,5.21
3039,002055.SZ,20170225,20161231,4589586923.62,-54170565.89,41856804.72,6995704853.24,2.44
3040,002057.SZ,20190228,20181231,1279419209.45,129229378.77,125703234.37,1765261583.71,9.47
3041,002057.SZ,20180724,20180630,622079924.67,78836822.88,70589239.77,1645652979.51,5.49
3042,002057.SZ,20180210,20171231,1161830528.34,117019957.08,140133422.5,1639360636.49,14.14
3043,002057.SZ,20170721,20170630,569817290.74,57353341.87,55185508.36,1247533804.79,6.23
3044,002057.SZ,20170228,20161231,344943711.94,-4433680.25,37545551.61,684824039.87,7.09
3045,002058.SZ,20190227,20181231,117081432.37,5401849.76,4556507.24,219535539.78,2.41
3046,002058.SZ,20180227,20171231,111976664.8,3723029.67,2816432.91,222982735.65,1.5
3047,002058.SZ,20170228,20161231,99687766.37,1505545.59,5243374.12,217709964.47,2.83
3048,002059.SZ,20190228,20181231,2260358813.54,763905959.47,487264825.31,4130482213.27,27.94
3049,002059.SZ,20180228,20171231,1621470860.14,146061270.58,71545227.11,4778702694.84,4.71
3050,002059.SZ,20170227,20161231,1459534463.18,112678989.66,67668035.03,3972337937.98,4.05
3051,002065.SZ,20190228,20181231,8067924950.46,552502654.61,801911412.42,16256935583.62,8.63
3052,002065.SZ,20180228,20171231,7168120998.55,712589848.03,692539333.01,14313218921.76,7.65
3053,002065.SZ,20170805,20170630,2518849921.46,638320386.82,612617358.2,13681119620.33,6.65
3054,002065.SZ,20170228,20161231,6716708229.34,1245764385.37,1215163741.0,12682110697.39,13.86
3055,002153.SZ,20190228,20181231,3031520600.0,551805600.0,434586100.0,10119397700.0,7.0
3056,002153.SZ,20180228,20171231,2888558900.0,501025800.0,432041500.0,6553026900.0,9.02
3057,002153.SZ,20170228,20161231,2663846300.0,382526200.0,387730400.0,6127103200.0,8.04
3058,002063.SZ,20190228,20181231,1276639147.49,195696436.32,194721429.83,2693513150.53,9.1
3059,002063.SZ,20180228,20171231,1179279900.83,162423318.49,173783139.58,2501099452.66,9.08
3060,002063.SZ,20170228,20161231,1092428506.94,108471678.96,131234545.63,2348818321.38,7.56
3061,002056.SZ,20190228,20181231,6488527425.83,789021888.27,688955874.69,6796844362.27,14.08
3062,002056.SZ,20180730,20180630,3056008895.34,377977294.41,322028049.26,6320060227.58,6.88
3063,002056.SZ,20180228,20171231,6010098429.44,668384423.3,578295659.77,6548845257.46,13.59
3064,002056.SZ,20170729,20170630,2738442269.17,240500590.02,221785083.94,5469628825.14,5.44
3065,002056.SZ,20170228,20161231,4710421226.97,460614426.42,441183781.48,5828657243.27,11.81
3066,002066.SZ,20190115,20181231,3825835929.33,71767569.26,15207048.66,3686669411.94,3.63
3067,002066.SZ,20180714,20180630,1858026691.31,32757619.54,6319761.47,3947521566.53,1.53
3068,002066.SZ,20180131,20171231,2176605410.02,53145549.26,14460681.25,3638753362.22,3.71
3069,002066.SZ,20170715,20170630,926680501.36,26161506.56,5464122.11,3617103413.27,1.37
3070,002066.SZ,20170208,20161231,1755377466.75,-40028783.53,25356798.77,3382426107.74,6.6
3071,002146.SZ,20190128,20181231,56645825627.04,11042579439.62,7661332678.32,227581174285.51,25.11
3072,002146.SZ,20180131,20171231,38275558828.78,7843097127.02,5768317346.14,190230956904.89,22.44
3073,002146.SZ,20170210,20161231,30629763123.09,5677041965.57,4106280196.06,146721701866.33,18.55
3074,600048.SH,20190115,20181231,193627319000.0,35332390300.0,18802349600.0,852238416200.0,16.44
3075,600048.SH,20180716,20180630,59865739500.0,12436294500.0,6492499200.0,808136944600.0,5.85
3076,600048.SH,20180115,20171231,145036759600.0,25450419600.0,15684315000.0,683664696500.0,16.36
3077,600048.SH,20170712,20170630,54455946600.0,9886005100.0,5486738900.0,582000782300.0,5.99
3078,600048.SH,20170112,20161231,154837905500.0,23129998100.0,12414463500.0,466440126500.0,15.5
3079,002076.SZ,20190228,20181231,565872831.03,-864686616.78,-816858119.36,1615507534.25,-101.47
3080,002076.SZ,20180227,20171231,1025567733.65,41319061.92,56947126.92,2176476924.43,5.5
3081,002076.SZ,20170228,20161231,826007989.89,28182493.27,40375639.49,1677559194.59,3.92
3082,300154.SZ,20190228,20181231,577190407.94,124632595.71,108979566.83,1916013670.85,6.87
3083,300154.SZ,20180209,20171231,648075918.41,101170436.5,86267896.43,1867373552.77,5.55
3084,300154.SZ,20170228,20161231,545522913.34,79543259.24,73835842.82,1784248805.83,4.84
3085,002738.SZ,20190228,20181231,867250476.7,138313118.17,111818770.76,3258360209.95,9.5
3086,002738.SZ,20180228,20171231,540797876.42,60923887.45,54459841.33,1012486726.38,8.13
3087,002738.SZ,20170228,20161231,362513892.95,65640408.54,53171526.26,970555634.83,9.21
3088,002508.SZ,20190226,20181231,7481282970.99,1702320951.24,1481025559.44,9456510206.74,26.51
3089,002508.SZ,20180227,20171231,6998858253.44,1616205904.03,1450345258.36,7955458038.08,31.25
3090,002508.SZ,20170124,20161231,5847804975.52,1347203057.53,1227637616.75,6433986489.29,33.86
3091,002554.SZ,20190131,20181231,1661781299.81,-482377495.41,-494369654.08,3898119720.65,-26.17
3092,002554.SZ,20180131,20171231,1482817110.23,90074303.07,87940213.44,4752444848.78,3.99
3093,002554.SZ,20170126,20161231,1045266940.0,151125934.6,136857031.31,4500647100.89,6.52
3094,600926.SH,20190129,20181231,17081000000.0,5805000000.0,5413000000.0,921219000000.0,11.01
3095,600926.SH,20180706,20180630,8323000000.0,3302000000.0,3015000000.0,858175000000.0,6.94
3096,600926.SH,20180117,20171231,14118000000.0,4983000000.0,4557000000.0,832106000000.0,11.35
3097,600919.SH,20190118,20181231,35224000000.0,14417000000.0,13065000000.0,1925823000000.0,12.43
3098,600919.SH,20180118,20171231,33839000000.0,13794000000.0,11875000000.0,1770551000000.0,13.72
3099,600919.SH,20170119,20161231,31359000000.0,13469000000.0,10611000000.0,1598292000000.0,14.47
3100,002503.SZ,20190222,20181231,18522509612.96,665109550.71,391820376.78,10202473258.41,7.27
3101,002503.SZ,20180228,20171231,18348608462.92,1071760494.42,635904076.06,10313954496.84,11.76
3102,002503.SZ,20170228,20161231,6324063199.43,532766988.03,362285642.33,7195283304.21,12.56
3103,002509.SZ,20190228,20181231,2412044398.87,146359646.19,106972538.1,9575605910.95,2.1
3104,002509.SZ,20180228,20171231,3730405124.02,753769026.18,656275041.64,8906199698.5,13.7
3105,002509.SZ,20170228,20161231,2460130705.7,476991934.83,431143077.9,7329113484.97,10.04
3106,300325.SZ,20190222,20181231,2193992132.61,-79112288.54,-100718694.34,4250528560.96,-7.07
3107,300325.SZ,20180223,20171231,1792595713.7,29004012.78,25973606.46,4515390751.35,1.76
3108,300325.SZ,20170228,20161231,1984913470.3,95507941.85,79907448.28,3284391776.17,6.76
3109,300143.SZ,20190228,20181231,504024414.0,98815324.16,54249608.53,2624802862.26,2.44
3110,300143.SZ,20180228,20171231,329229598.14,190590807.63,151806352.2,2609787014.21,6.52
3111,300143.SZ,20170228,20161231,446099947.17,53324144.86,56626757.58,2536413135.45,3.24
3112,300144.SZ,20190226,20181231,3211192800.0,1603076000.0,1289231800.0,10820594000.0,15.8
3113,300144.SZ,20180228,20171231,3028219300.0,1345323000.0,1067570400.0,8760414100.0,15.6
3114,000166.SZ,20190202,20181231,15314067800.0,5224026400.0,4186294700.0,347755413800.0,6.22
3115,000166.SZ,20180123,20171231,13342626300.0,5964837400.0,4652668800.0,299846495300.0,8.71
3116,000166.SZ,20171021,20170930,9641366600.0,4651226700.0,3583691000.0,288672944600.0,6.67
3117,000166.SZ,20170715,20170630,6103408700.0,2675886100.0,2016781700.0,283048197300.0,3.78
3118,000166.SZ,20170414,20170331,2825717700.0,1320032100.0,971823600.0,279073122300.0,1.84
3119,000166.SZ,20170126,20161231,15054754100.0,6388337200.0,5509235500.0,279295224100.0,10.78
3120,002736.SZ,20190228,20181231,10031188200.0,4206937800.0,3423341100.0,211813001300.0,6.66
3121,002736.SZ,20180731,20180630,4059956400.0,1475243300.0,1157598700.0,208485188100.0,2.16
3122,002736.SZ,20180214,20171231,11923610200.0,6121555200.0,4574777600.0,199641966800.0,9.53
3123,002736.SZ,20170731,20170630,5432282000.0,2738117600.0,1992565400.0,180685524200.0,4.18
3124,002736.SZ,20170203,20161231,12744197100.0,6030159700.0,4555830700.0,193029184400.0,9.35
3125,601211.SH,20190131,20181231,22711230000.0,9308600000.0,6708880000.0,436679670000.0,5.42
3126,601211.SH,20180731,20180630,11431170000.0,5409070000.0,4009000000.0,440463000000.0,3.27
3127,601211.SH,20180131,20171231,23804390000.0,13463190000.0,9882260000.0,431571610000.0,9.05
3128,601211.SH,20170724,20170630,11123410000.0,5973540000.0,4753750000.0,404263940000.0,4.66
3129,601211.SH,20170126,20161231,25741930000.0,14068990000.0,9841390000.0,411695270000.0,10.64
3130,002513.SZ,20190228,20181231,1481861141.41,-910565131.89,-863413715.53,3525500712.13,-41.1
3131,002513.SZ,20180228,20171231,1850640889.79,79574982.08,35159880.85,4034915462.9,1.39
3132,002513.SZ,20170228,20161231,1456688706.91,106249835.82,107245182.62,4050994550.18,4.36
3133,601777.SH,20190319,20181231,11005743600.0,244878800.0,252430000.0,30614726300.0,3.41
3134,601777.SH,20170410,20161231,11046668600.0,11802000.0,82601800.0,29380290000.0,1.22
3135,002507.SZ,20190227,20181231,1914353929.1,785581779.75,661719637.89,2976576467.12,30.22
3136,002507.SZ,20180228,20171231,1520324417.46,463258925.19,414142244.09,2484313836.16,23.76
3137,002507.SZ,20170224,20161231,1119965840.39,275645758.69,257291692.5,1932742493.15,17.56
3138,002514.SZ,20190228,20181231,807049592.97,118503389.84,97835237.55,1884488714.88,10.82
3139,002514.SZ,20180228,20171231,549185052.47,8511211.45,39988874.98,1642936549.23,4.25
3140,002514.SZ,20170228,20161231,547908294.84,-80608054.8,-66821911.1,1451633548.09,-6.94
3141,002515.SZ,20190228,20181231,418579975.35,-84398896.78,-9900827.87,1426956958.21,-0.65
3142,002515.SZ,20180228,20171231,372232195.55,157047340.53,106001768.35,2278792054.57,7.54
3143,002515.SZ,20170228,20161231,162446182.37,22650727.17,21938540.45,1480892290.77,1.63
3144,002512.SZ,20190221,20181231,2892750062.51,-1634330695.26,-1605832853.34,5888946075.05,-76.73
3145,002512.SZ,20180227,20171231,3472378286.93,116850827.49,171575502.65,7867418460.56,5.99
3146,002512.SZ,20170729,20170630,1338862450.8,16392221.0,27438860.06,7162068483.53,0.98
3147,002512.SZ,20170228,20161231,3467692162.41,171550240.41,156507053.89,5807520994.16,5.76
3148,002520.SZ,20190228,20181231,1976133700.0,264556500.0,178236300.0,5716768600.0,6.03
3149,002520.SZ,20180228,20171231,999744400.0,80391400.0,55246900.0,2630460800.0,3.23
3150,002520.SZ,20170228,20161231,775293800.0,62511800.0,40105800.0,2360670200.0,2.41
3151,300145.SZ,20190228,20181231,4280029643.8,531396039.9,426113587.26,10162653425.81,8.85
3152,300145.SZ,20180228,20171231,3894580503.47,807517872.4,681196656.33,8640167516.61,15.54
3153,300145.SZ,20170228,20161231,2840110402.35,585789496.38,508247300.46,7220435830.16,13.38
3154,300148.SZ,20190228,20181231,1125804700.0,-1060679900.0,-1076842000.0,3819689700.0,-29.71
3155,300148.SZ,20180228,20171231,935608082.3,185161066.85,149428871.72,4788677444.56,3.43
3156,300148.SZ,20170228,20161231,779939639.94,290773581.26,240040671.5,4936397853.41,8.97
3157,300168.SZ,20190227,20181231,2283466190.01,274315208.84,256230956.12,7830641949.38,8.43
3158,300168.SZ,20180228,20171231,2425290528.92,337003662.41,309800862.17,8031636945.8,12.84
3159,300168.SZ,20170228,20161231,2258394310.37,334841705.58,281730526.16,6120086300.42,13.05
3160,300158.SZ,20190221,20181231,3390928684.0,-66791983.42,-135374252.41,7311483395.58,-2.48
3161,300158.SZ,20180227,20171231,3682637419.06,361527565.03,328349545.27,7706764000.25,6.05
3162,300158.SZ,20170225,20161231,3298162108.98,209407779.56,203312920.62,6890581936.15,5.78
3163,002517.SZ,20190228,20181231,2284973700.0,329377600.0,165106300.0,6116740100.0,3.43
3164,002517.SZ,20180228,20171231,3133877244.1,1710414021.83,1613473021.86,6104090954.11,39.18
3165,002517.SZ,20170105,20161231,2711307010.89,653527913.34,675032467.88,4012594887.82,59.89
3166,002516.SZ,20190228,20181231,1769184759.39,293651745.37,231216829.95,4342793996.69,5.76
3167,002516.SZ,20180228,20171231,2333361929.98,473944130.68,382056888.49,4935712704.91,9.85
3168,002516.SZ,20170225,20161231,2295687934.35,363587140.06,301154143.12,7011618235.46,11.88
3169,002519.SZ,20190228,20181231,1521372229.59,-1029957757.4,-1063675898.3,3694708452.48,-35.05
3170,002519.SZ,20180228,20171231,1652326636.88,167988776.46,198123708.96,5196061390.08,5.36
3171,002519.SZ,20170228,20161231,2030613733.08,311915165.53,290708615.84,4877326322.38,12.0
3172,300157.SZ,20190228,20181231,1536271779.95,55326289.14,34153618.72,5584014482.66,1.03
3173,300157.SZ,20180226,20171231,3183785475.14,-428152835.01,-422458626.21,6457022756.49,-11.95
3174,300157.SZ,20170225,20161231,1367049949.77,113913012.77,86096611.29,5705712582.65,2.71
3175,601558.SH,20190424,20190331,85420738.54,-52790568.51,-8107495.84,6024580704.9,-0.0055
3176,601558.SH,20180425,20180331,15759350.29,-79167436.03,-77786502.2,6523493737.98,-6.17
3177,002522.SZ,20190228,20181231,1048780336.92,-5996246.48,35915955.47,3110042941.02,2.0
3178,002522.SZ,20180228,20171231,635085675.75,46493017.66,71304882.08,2933158336.62,4.22
3179,002522.SZ,20170228,20161231,538877545.94,114357543.64,104936324.02,2057428508.64,7.46
3180,300149.SZ,20190227,20181231,996915339.6,179837467.17,161377512.11,3384330127.47,10.77
3181,300149.SZ,20180227,20171231,275353625.05,70714897.12,57772695.8,1040468757.55,7.31
3182,300149.SZ,20170225,20161231,258644541.08,74353089.16,64981066.5,793164072.69,8.73
3183,002547.SZ,20190228,20181231,4909784800.0,114355300.0,40541700.0,8777633200.0,1.5
3184,002547.SZ,20180228,20171231,3793694248.07,-356133601.06,-338593886.45,8270001579.42,-14.37
3185,002547.SZ,20170225,20161231,2535856500.0,201527700.0,163453200.0,5442062400.0,8.42
3186,002743.SZ,20190227,20181231,3321483748.18,103167695.92,81907208.81,6819858225.96,3.94
3187,002743.SZ,20180228,20171231,2924006983.48,73455798.68,68690126.03,6045690376.83,3.43
3188,002743.SZ,20170228,20161231,2381502232.73,56752653.55,50379095.13,5404862696.39,4.43
3189,300151.SZ,20190228,20181231,692410246.99,58890490.4,55791136.87,1031827092.61,6.4
3190,300151.SZ,20180228,20171231,594867309.13,33471536.01,33447485.28,995861144.72,4.05
3191,300151.SZ,20170228,20161231,592923016.65,40825336.91,34247291.28,1007310959.48,4.25
3192,300155.SZ,20190228,20181231,898643934.23,40539418.68,32770009.4,1585719466.21,2.83
3193,300155.SZ,20180228,20171231,833036580.37,10796742.63,11380738.02,1496924615.61,1.0
